transaction_id,country,channel,device,amount,num_items,coupon_applied,is_fraud,risk_score,risk_category
7849,US,web,tablet,380.35,2,1,1,60,MEDIUM
5705,US,web,desktop,15.93,3,0,0,56,MEDIUM
9640,UK,web,desktop,51.05,3,0,0,58,MEDIUM
8134,US,web,mobile,28.31,2,0,0,49,LOW
704,US,email,mobile,27.63,5,0,0,65,MEDIUM
5106,FR,app,tablet,87.53,1,0,0,52,MEDIUM
8894,UK,web,tablet,95.55,2,0,0,53,MEDIUM
3292,US,app,mobile,172.7,5,0,0,63,MEDIUM
8126,UK,app,mobile,56.36,3,0,0,54,MEDIUM
9632,IN,web,desktop,24.07,5,0,0,54,MEDIUM
9022,JP,web,mobile,128.78,2,0,0,62,MEDIUM
4910,BR,ads,desktop,41.64,4,0,0,59,MEDIUM
4441,CA,email,mobile,44.22,5,0,0,57,MEDIUM
987,IN,social,mobile,84.35,1,0,0,58,MEDIUM
9237,US,app,mobile,115.66,1,0,0,54,MEDIUM
9884,BR,web,mobile,90.87,1,0,0,58,MEDIUM
7706,BR,email,mobile,180.07,4,1,0,63,MEDIUM
6258,US,ads,mobile,149.44,2,0,0,60,MEDIUM
6090,FR,social,tablet,44.65,3,0,0,46,LOW
5239,DE,web,desktop,44.36,5,0,0,51,MEDIUM
1199,UK,web,mobile,171.12,4,1,0,59,MEDIUM
9071,US,app,mobile,165.53,3,0,0,62,MEDIUM
7520,UK,app,desktop,36.29,2,1,0,43,LOW
6813,UK,web,mobile,104.74,3,0,0,56,MEDIUM
8321,JP,app,mobile,23.04,2,0,0,55,MEDIUM
7176,FR,email,desktop,85.36,2,0,0,52,MEDIUM
4471,IN,web,desktop,94.52,3,0,0,53,MEDIUM
892,AU,web,desktop,36.2,4,0,0,49,LOW
1970,US,web,tablet,15.97,4,0,0,53,MEDIUM
5758,JP,app,mobile,26.95,3,0,0,49,LOW
6528,DE,app,desktop,25.24,2,1,0,46,LOW
6295,ES,app,desktop,32.91,3,0,0,50,MEDIUM
7596,US,web,tablet,111.3,3,0,0,59,MEDIUM
3250,ES,web,desktop,110.72,2,0,0,60,MEDIUM
6571,CA,web,mobile,69.58,2,1,0,56,MEDIUM
6639,DE,web,desktop,62.94,6,1,0,51,MEDIUM
7352,DE,app,desktop,119.9,4,0,0,54,MEDIUM
9173,US,app,mobile,42.37,3,0,0,49,LOW
7474,DE,app,mobile,64.9,2,0,0,50,MEDIUM
9602,UK,ads,tablet,125.6,4,0,1,55,MEDIUM
8674,CA,app,mobile,20.49,5,0,0,53,MEDIUM
1240,US,web,mobile,80.2,7,0,0,63,MEDIUM
2290,IN,web,mobile,273.02,3,0,1,64,MEDIUM
2741,UK,social,desktop,42.68,2,0,0,46,LOW
4586,IN,app,desktop,76.24,3,0,0,52,MEDIUM
1230,US,web,tablet,54.02,3,0,0,47,LOW
6981,IN,email,mobile,217.63,1,0,0,69,MEDIUM
5179,UK,web,desktop,78.99,2,0,0,48,LOW
4294,DE,app,mobile,11.58,2,0,0,55,MEDIUM
1059,UK,social,desktop,104.12,3,0,0,57,MEDIUM
6263,DE,app,mobile,56.53,2,0,0,52,MEDIUM
282,BR,app,desktop,122.72,5,0,0,56,MEDIUM
969,US,web,mobile,47.15,4,1,0,51,MEDIUM
3954,US,web,desktop,37.47,2,1,0,52,MEDIUM
1940,CA,app,mobile,45.04,4,0,0,52,MEDIUM
8465,IN,app,mobile,103.61,1,1,0,54,MEDIUM
1275,UK,app,mobile,84.25,1,0,0,50,MEDIUM
620,UK,email,mobile,44.78,1,1,1,53,MEDIUM
8506,UK,web,desktop,102.32,2,0,0,60,MEDIUM
1743,AU,web,mobile,171.79,3,0,0,61,MEDIUM
1391,IN,app,mobile,371.97,3,0,1,70,HIGH
2204,US,web,mobile,60.4,2,0,0,50,MEDIUM
3569,DE,app,mobile,79.95,3,0,0,51,MEDIUM
6117,UK,app,tablet,47.78,4,0,0,52,MEDIUM
9971,US,ads,desktop,68.27,3,0,0,53,MEDIUM
6053,CA,social,desktop,23.2,3,0,0,56,MEDIUM
3179,US,email,mobile,8.24,4,0,0,62,MEDIUM
3193,AU,web,mobile,77.6,3,0,0,52,MEDIUM
6100,AU,app,mobile,23.56,2,0,0,48,LOW
7030,DE,app,mobile,91.33,2,1,0,50,MEDIUM
576,IN,app,mobile,44.06,2,0,0,47,LOW
6657,JP,email,mobile,14.41,3,0,0,62,MEDIUM
7116,US,web,mobile,86.68,1,1,0,51,MEDIUM
8803,DE,web,mobile,44.14,1,0,1,51,MEDIUM
6277,DE,app,tablet,47.48,1,0,0,50,MEDIUM
8985,ES,email,mobile,192.78,5,0,0,68,MEDIUM
5898,JP,web,tablet,29.32,5,0,0,48,LOW
5725,IN,web,desktop,32.79,6,0,0,59,MEDIUM
270,US,app,tablet,25.79,2,1,0,43,LOW
630,UK,web,desktop,38.29,2,0,0,47,LOW
3082,UK,web,desktop,319.16,1,0,1,67,MEDIUM
3467,BR,web,tablet,33.66,3,0,0,45,LOW
6431,ES,web,mobile,59.43,7,1,0,56,MEDIUM
9312,CA,ads,mobile,196.47,3,0,0,64,MEDIUM
7063,JP,web,mobile,125.61,5,1,0,65,MEDIUM
9728,DE,app,desktop,120.85,6,0,0,59,MEDIUM
5544,US,app,desktop,85.39,2,1,0,45,LOW
4357,DE,web,mobile,69.48,3,0,0,55,MEDIUM
2114,DE,social,desktop,43.41,4,0,0,56,MEDIUM
8220,IN,app,mobile,140.94,2,0,1,53,MEDIUM
3217,IN,web,desktop,23.4,4,0,0,56,MEDIUM
3815,BR,email,mobile,106.66,3,1,0,66,MEDIUM
8322,CA,web,mobile,68.53,4,0,0,53,MEDIUM
8590,IN,social,mobile,31.25,8,0,0,54,MEDIUM
2279,US,app,mobile,311.48,4,1,1,68,MEDIUM
4600,IN,web,tablet,144.57,3,0,0,51,MEDIUM
14,ES,web,mobile,39.27,6,0,0,53,MEDIUM
9226,JP,app,mobile,81.6,5,0,0,54,MEDIUM
1526,ES,ads,tablet,70.15,3,1,0,48,LOW
2366,US,web,mobile,62.04,2,0,0,51,MEDIUM
4649,CA,app,desktop,39.92,4,0,0,48,LOW
375,US,web,mobile,45.53,3,0,0,53,MEDIUM
8522,FR,web,mobile,163.61,2,0,0,61,MEDIUM
6478,BR,web,mobile,32.65,5,1,0,59,MEDIUM
526,ES,web,mobile,176.01,3,0,0,61,MEDIUM
6896,IN,email,desktop,28.97,3,1,0,50,MEDIUM
3592,ES,web,desktop,104.62,7,1,0,58,MEDIUM
7905,US,ads,desktop,37.91,3,0,0,59,MEDIUM
2959,IN,email,desktop,190.4,7,0,0,68,MEDIUM
530,US,web,tablet,49.62,1,0,0,44,LOW
3715,US,app,mobile,92.21,4,0,0,54,MEDIUM
4733,UK,web,mobile,19.48,5,0,0,54,MEDIUM
1395,FR,ads,mobile,28.24,3,0,0,56,MEDIUM
5632,IN,web,mobile,20.49,1,0,0,51,MEDIUM
6564,FR,app,mobile,162.47,5,0,0,63,MEDIUM
4704,IN,app,mobile,50.94,4,0,0,52,MEDIUM
1713,UK,web,mobile,141.59,5,0,0,59,MEDIUM
9756,US,social,desktop,145.62,5,0,1,58,MEDIUM
956,BR,web,desktop,22.94,4,0,0,49,LOW
6676,DE,web,mobile,144.9,4,0,0,57,MEDIUM
3454,FR,app,desktop,46.46,2,1,0,44,LOW
2072,US,ads,mobile,52.92,4,1,0,53,MEDIUM
9741,ES,app,mobile,26.62,1,0,0,47,LOW
159,AU,email,mobile,59.87,1,0,0,55,MEDIUM
7006,IN,web,tablet,145.29,4,0,0,54,MEDIUM
353,US,ads,mobile,127.13,2,0,0,60,MEDIUM
6079,AU,app,mobile,101.47,2,0,0,53,MEDIUM
6237,BR,app,mobile,44.19,3,0,0,49,LOW
2921,IN,app,mobile,49.72,2,0,0,50,MEDIUM
4645,UK,app,tablet,88.01,2,0,0,52,MEDIUM
662,CA,web,mobile,40.87,3,0,0,50,MEDIUM
7058,UK,web,desktop,28.73,2,0,0,46,LOW
3666,US,app,mobile,17.47,2,0,0,50,MEDIUM
7980,US,web,mobile,52.56,2,0,0,53,MEDIUM
307,ES,app,desktop,62.05,5,0,0,55,MEDIUM
4791,UK,web,desktop,46.38,2,0,0,47,LOW
2357,BR,social,mobile,61.27,3,0,0,52,MEDIUM
1928,FR,app,tablet,18.8,3,0,0,45,LOW
9940,JP,web,mobile,46.89,4,1,0,49,LOW
3428,IN,web,mobile,24.58,3,0,0,51,MEDIUM
3639,AU,web,tablet,32.13,4,0,0,45,LOW
1267,ES,web,desktop,58.31,2,0,0,49,LOW
1561,US,ads,mobile,42.28,3,0,0,53,MEDIUM
7180,IN,web,mobile,70.22,4,0,0,55,MEDIUM
4110,AU,app,tablet,119.13,3,0,0,51,MEDIUM
7868,FR,web,mobile,72.6,1,0,0,50,MEDIUM
4905,FR,web,tablet,33.56,3,0,0,53,MEDIUM
7295,IN,social,mobile,277.8,4,0,1,67,MEDIUM
515,US,web,desktop,41.5,3,0,0,56,MEDIUM
895,CA,web,desktop,134.39,4,0,0,54,MEDIUM
22,JP,email,desktop,29.17,5,0,0,56,MEDIUM
900,IN,app,mobile,165.72,2,0,1,60,MEDIUM
208,US,app,mobile,91.78,4,0,0,51,MEDIUM
459,IN,app,mobile,55.28,4,1,1,50,MEDIUM
2431,US,ads,desktop,70.79,3,0,0,54,MEDIUM
8443,DE,web,mobile,65.05,4,0,0,55,MEDIUM
3390,IN,ads,tablet,156.23,4,0,0,58,MEDIUM
3912,ES,ads,desktop,20.16,3,0,0,51,MEDIUM
5384,US,web,mobile,80.43,2,0,0,50,MEDIUM
553,IN,ads,desktop,53.62,2,0,0,54,MEDIUM
3145,UK,web,desktop,21.21,8,0,0,59,MEDIUM
6918,IN,web,mobile,159.86,1,1,0,59,MEDIUM
2057,US,app,mobile,16.19,3,0,0,49,LOW
1926,IN,app,desktop,97.81,2,0,0,47,LOW
635,IN,web,desktop,149.5,4,1,0,53,MEDIUM
6083,IN,app,mobile,60.21,3,1,0,57,MEDIUM
9271,JP,ads,desktop,75.0,2,0,0,51,MEDIUM
9679,FR,web,mobile,82.78,1,1,0,51,MEDIUM
106,AU,web,mobile,24.14,5,0,0,54,MEDIUM
3042,IN,web,desktop,64.88,1,0,0,48,LOW
1710,US,app,tablet,216.96,4,0,0,58,MEDIUM
90,ES,social,mobile,121.12,4,0,0,56,MEDIUM
7015,IN,email,desktop,31.47,3,0,0,55,MEDIUM
3175,UK,email,mobile,42.09,1,1,0,50,MEDIUM
918,UK,web,desktop,27.66,2,1,0,47,LOW
7834,US,app,mobile,86.89,5,0,0,57,MEDIUM
6733,FR,web,mobile,35.57,4,0,0,58,MEDIUM
1950,US,app,mobile,60.03,1,0,0,49,LOW
6369,IN,web,mobile,56.25,2,1,0,49,LOW
2,AU,web,desktop,35.65,5,0,0,54,MEDIUM
8033,AU,app,mobile,32.28,4,0,0,52,MEDIUM
6048,DE,web,mobile,24.8,5,1,0,51,MEDIUM
2721,DE,app,mobile,70.56,5,0,0,55,MEDIUM
9813,AU,web,mobile,47.75,5,0,0,53,MEDIUM
3118,IN,email,mobile,74.36,4,0,0,56,MEDIUM
9466,IN,app,desktop,50.33,2,1,0,46,LOW
3763,FR,web,mobile,50.89,3,0,0,60,MEDIUM
214,BR,web,desktop,15.36,3,0,0,56,MEDIUM
779,UK,web,desktop,24.82,4,0,0,48,LOW
3497,DE,app,mobile,21.1,2,0,0,55,MEDIUM
8818,ES,app,mobile,85.11,1,0,0,50,MEDIUM
2044,US,web,tablet,125.47,4,0,0,52,MEDIUM
5421,UK,app,desktop,132.53,2,0,0,54,MEDIUM
6155,DE,web,tablet,161.09,2,0,0,54,MEDIUM
8358,BR,web,mobile,57.33,1,0,0,58,MEDIUM
8708,BR,app,mobile,38.83,4,1,0,55,MEDIUM
8466,FR,app,desktop,18.3,1,0,0,48,LOW
4168,US,ads,mobile,82.74,2,0,0,54,MEDIUM
3789,CA,web,mobile,173.72,5,1,1,69,MEDIUM
584,IN,web,desktop,113.66,3,0,0,62,MEDIUM
9912,US,web,mobile,147.82,3,0,0,59,MEDIUM
9987,DE,social,mobile,246.1,1,1,0,68,MEDIUM
117,US,email,desktop,84.73,3,0,0,57,MEDIUM
6645,IN,web,desktop,31.52,5,1,0,49,LOW
9034,US,app,mobile,38.94,5,0,0,60,MEDIUM
9952,DE,app,tablet,18.38,2,0,0,50,MEDIUM
8960,JP,web,desktop,81.58,1,0,0,49,LOW
1764,IN,web,mobile,189.07,3,0,0,61,MEDIUM
1876,FR,app,tablet,41.67,5,1,0,45,LOW
3225,FR,web,desktop,117.03,3,0,0,54,MEDIUM
527,ES,app,mobile,20.88,3,0,0,57,MEDIUM
7726,US,app,tablet,113.04,1,0,0,49,LOW
2947,IN,web,tablet,81.37,5,0,0,50,MEDIUM
4474,ES,app,mobile,292.22,1,0,0,69,MEDIUM
5656,FR,web,desktop,81.88,3,0,0,53,MEDIUM
6060,ES,web,mobile,26.35,4,0,0,58,MEDIUM
960,CA,ads,desktop,51.47,5,0,0,56,MEDIUM
6343,FR,web,desktop,16.17,6,0,0,54,MEDIUM
3634,AU,ads,mobile,156.61,3,0,0,63,MEDIUM
1051,US,social,desktop,125.98,2,0,0,53,MEDIUM
3381,AU,app,desktop,158.33,4,0,0,65,MEDIUM
3677,FR,email,desktop,54.12,5,0,0,57,MEDIUM
5777,AU,web,mobile,102.62,4,0,0,57,MEDIUM
9046,JP,web,mobile,143.12,7,0,0,67,MEDIUM
6574,JP,web,mobile,48.42,4,0,0,53,MEDIUM
5180,AU,web,mobile,41.38,2,0,0,51,MEDIUM
1608,FR,web,mobile,51.48,2,1,0,48,LOW
3611,AU,web,mobile,51.78,4,0,0,55,MEDIUM
9759,US,web,desktop,74.33,2,0,0,56,MEDIUM
6636,JP,web,mobile,52.9,5,0,0,56,MEDIUM
9998,UK,app,mobile,35.15,3,0,0,52,MEDIUM
792,US,web,mobile,72.14,4,1,0,58,MEDIUM
3057,CA,app,tablet,14.99,1,0,0,45,LOW
1981,US,web,desktop,16.47,4,1,0,54,MEDIUM
3599,US,web,mobile,131.69,2,0,0,55,MEDIUM
934,CA,web,mobile,73.15,5,0,0,58,MEDIUM
7425,FR,app,mobile,18.35,5,1,0,50,MEDIUM
5627,FR,social,mobile,58.68,2,0,0,50,MEDIUM
1683,US,web,desktop,167.79,2,0,0,56,MEDIUM
4180,IN,web,desktop,12.68,2,0,0,46,LOW
6447,UK,ads,desktop,114.3,5,1,0,66,MEDIUM
4117,IN,web,tablet,43.35,5,0,0,56,MEDIUM
989,FR,web,mobile,48.79,4,0,0,58,MEDIUM
2897,UK,web,desktop,22.54,4,1,0,49,LOW
3779,IN,web,mobile,27.51,1,0,0,48,LOW
5659,AU,social,mobile,25.08,3,0,0,58,MEDIUM
3094,US,web,mobile,105.06,4,0,0,56,MEDIUM
3156,FR,web,desktop,521.84,2,0,1,64,MEDIUM
1824,ES,web,mobile,60.74,1,0,0,53,MEDIUM
9623,DE,ads,mobile,94.26,4,0,0,63,MEDIUM
1099,FR,ads,mobile,149.78,3,0,0,60,MEDIUM
2845,IN,web,mobile,236.53,2,0,0,63,MEDIUM
3343,US,ads,desktop,50.32,4,0,0,61,MEDIUM
39,US,email,mobile,24.59,1,1,0,58,MEDIUM
6541,US,web,desktop,30.27,6,0,0,54,MEDIUM
9474,US,email,mobile,63.64,4,0,0,64,MEDIUM
3357,IN,web,desktop,126.37,1,0,0,52,MEDIUM
7814,AU,web,tablet,105.41,3,0,0,52,MEDIUM
8221,IN,app,mobile,155.39,2,1,0,58,MEDIUM
9228,FR,email,desktop,27.98,6,0,0,63,MEDIUM
2429,DE,web,mobile,275.29,3,0,1,64,MEDIUM
5044,CA,app,desktop,24.65,3,0,0,47,LOW
5347,US,app,mobile,86.7,2,0,0,49,LOW
4812,IN,app,mobile,125.16,1,0,1,61,MEDIUM
8477,IN,web,mobile,6.76,3,0,0,51,MEDIUM
687,UK,app,mobile,256.19,4,0,0,71,HIGH
4800,ES,app,mobile,22.0,4,0,0,52,MEDIUM
7438,IN,app,mobile,53.08,1,0,0,52,MEDIUM
2354,US,app,mobile,76.93,4,1,0,49,LOW
6354,US,ads,mobile,67.47,3,0,0,63,MEDIUM
4570,IN,app,desktop,21.74,4,1,0,48,LOW
8214,UK,web,tablet,35.13,1,0,0,51,MEDIUM
2753,FR,app,mobile,73.17,3,0,0,52,MEDIUM
8074,US,web,mobile,59.45,4,1,0,53,MEDIUM
1041,AU,app,mobile,88.99,7,0,0,54,MEDIUM
7492,US,web,mobile,104.49,4,0,0,57,MEDIUM
1266,AU,app,desktop,22.77,3,0,0,55,MEDIUM
9266,FR,web,mobile,12.17,3,0,0,53,MEDIUM
7060,IN,web,desktop,26.41,3,0,0,51,MEDIUM
278,CA,email,mobile,21.81,1,0,0,55,MEDIUM
5085,JP,email,mobile,92.83,4,0,1,57,MEDIUM
2383,JP,ads,mobile,135.13,3,1,1,60,MEDIUM
572,IN,app,mobile,37.54,1,1,1,48,LOW
1436,IN,app,mobile,31.49,1,1,0,45,LOW
5353,IN,app,desktop,56.72,3,0,0,50,MEDIUM
5446,IN,app,mobile,185.34,3,0,0,59,MEDIUM
1008,JP,web,mobile,18.48,4,1,0,49,LOW
4544,CA,app,mobile,46.31,3,1,0,50,MEDIUM
8817,UK,app,desktop,117.35,3,0,0,53,MEDIUM
2065,AU,ads,mobile,32.31,3,0,0,56,MEDIUM
1137,JP,ads,mobile,32.48,3,0,0,61,MEDIUM
5344,IN,web,mobile,57.27,2,0,0,53,MEDIUM
295,FR,app,tablet,66.68,2,0,0,44,LOW
2404,ES,web,mobile,140.88,3,0,0,57,MEDIUM
3999,IN,web,desktop,48.3,5,0,0,59,MEDIUM
3742,FR,app,mobile,143.85,3,0,0,55,MEDIUM
9223,US,web,mobile,32.15,1,0,0,48,LOW
2720,IN,web,mobile,153.0,4,0,0,61,MEDIUM
9200,DE,web,tablet,32.51,2,1,0,41,LOW
5151,JP,web,desktop,62.87,3,0,0,50,MEDIUM
2809,ES,app,tablet,48.86,4,1,0,43,LOW
557,CA,app,mobile,76.82,5,1,0,60,MEDIUM
8926,UK,web,mobile,37.59,2,1,0,46,LOW
4796,IN,app,mobile,42.35,3,0,0,52,MEDIUM
2470,AU,app,mobile,10.4,5,0,0,53,MEDIUM
3739,BR,email,desktop,49.06,4,1,0,50,MEDIUM
4287,CA,app,mobile,113.88,6,0,0,66,MEDIUM
2605,IN,social,mobile,71.09,2,0,0,58,MEDIUM
363,JP,web,mobile,73.1,2,1,0,56,MEDIUM
6925,DE,web,mobile,48.56,6,0,0,53,MEDIUM
1705,DE,ads,desktop,86.55,1,0,0,51,MEDIUM
2140,UK,app,desktop,78.43,5,0,0,52,MEDIUM
3240,ES,web,desktop,41.63,2,0,0,54,MEDIUM
2384,JP,web,desktop,179.83,2,1,1,55,MEDIUM
7315,CA,ads,desktop,85.5,3,0,0,54,MEDIUM
4312,DE,web,desktop,38.95,4,1,0,46,LOW
1313,US,app,desktop,210.73,5,0,0,65,MEDIUM
3931,ES,web,mobile,339.78,3,0,1,69,MEDIUM
6184,JP,social,desktop,55.72,1,0,0,56,MEDIUM
1592,CA,app,mobile,32.83,2,0,0,47,LOW
9388,JP,web,desktop,63.07,3,0,0,50,MEDIUM
2163,UK,app,mobile,152.7,2,1,0,55,MEDIUM
2397,ES,app,desktop,72.6,1,0,0,55,MEDIUM
318,UK,web,mobile,32.81,3,0,0,51,MEDIUM
5234,AU,email,desktop,79.55,3,0,0,55,MEDIUM
5069,US,ads,desktop,45.03,1,0,0,49,LOW
4037,DE,ads,mobile,47.95,3,1,0,59,MEDIUM
3021,ES,app,mobile,32.73,4,0,0,57,MEDIUM
8229,IN,app,mobile,165.37,1,0,0,58,MEDIUM
5296,CA,web,mobile,68.28,1,0,0,50,MEDIUM
3973,FR,app,mobile,101.01,2,0,0,61,MEDIUM
5371,DE,web,mobile,85.41,3,0,0,52,MEDIUM
4134,FR,app,tablet,276.55,4,0,1,59,MEDIUM
975,UK,app,mobile,79.0,3,1,0,49,LOW
7292,BR,web,tablet,44.94,3,0,0,53,MEDIUM
955,US,web,mobile,48.26,3,0,0,58,MEDIUM
9307,BR,app,tablet,174.08,1,0,0,52,MEDIUM
5017,DE,email,tablet,139.64,6,0,0,66,MEDIUM
9731,US,web,desktop,16.16,3,1,0,47,LOW
7491,UK,web,desktop,8.93,4,0,0,48,LOW
1641,AU,web,mobile,42.22,4,1,0,56,MEDIUM
1291,DE,app,mobile,113.46,5,0,0,66,MEDIUM
1381,ES,web,mobile,15.37,3,0,0,50,MEDIUM
1934,UK,web,mobile,77.92,3,0,0,52,MEDIUM
4676,UK,web,mobile,64.42,2,0,0,53,MEDIUM
893,FR,ads,desktop,33.8,4,0,0,54,MEDIUM
7288,JP,social,tablet,97.3,1,0,0,48,LOW
4877,FR,web,mobile,179.89,4,1,0,58,MEDIUM
7907,US,ads,mobile,23.17,3,1,0,54,MEDIUM
8195,US,web,mobile,43.31,2,1,0,47,LOW
9380,CA,web,mobile,68.71,5,1,0,54,MEDIUM
2467,CA,web,mobile,22.13,4,1,0,56,MEDIUM
7658,AU,web,mobile,76.69,4,1,0,53,MEDIUM
1914,JP,app,mobile,48.12,4,0,0,52,MEDIUM
2737,BR,email,mobile,98.86,3,0,0,64,MEDIUM
727,IN,email,mobile,12.55,2,1,0,50,MEDIUM
7215,IN,web,tablet,135.38,8,0,0,55,MEDIUM
8246,BR,web,desktop,117.03,3,1,1,53,MEDIUM
1797,JP,web,mobile,128.97,2,0,0,54,MEDIUM
3846,FR,app,desktop,286.37,6,1,1,70,HIGH
6403,CA,web,desktop,269.15,2,0,1,68,MEDIUM
937,FR,web,desktop,32.01,4,1,0,47,LOW
2266,ES,app,desktop,36.47,2,0,0,46,LOW
825,BR,app,desktop,51.48,4,1,0,55,MEDIUM
7275,DE,email,mobile,39.13,3,0,0,62,MEDIUM
1390,BR,web,desktop,40.52,4,1,0,49,LOW
3565,IN,web,desktop,30.32,4,1,0,46,LOW
5430,US,app,mobile,61.68,2,0,0,57,MEDIUM
7828,ES,ads,desktop,74.54,2,0,0,59,MEDIUM
5691,DE,web,mobile,73.03,3,0,0,52,MEDIUM
7879,AU,app,desktop,184.77,2,0,0,56,MEDIUM
1869,IN,ads,mobile,74.09,4,0,0,55,MEDIUM
8203,JP,app,desktop,70.39,5,0,0,53,MEDIUM
7487,FR,app,desktop,102.57,5,0,0,59,MEDIUM
807,JP,web,mobile,47.84,3,0,1,53,MEDIUM
4806,IN,web,tablet,110.7,4,0,0,51,MEDIUM
9153,BR,web,tablet,191.58,2,0,0,54,MEDIUM
7512,US,app,mobile,205.54,6,0,0,67,MEDIUM
8057,AU,app,desktop,206.86,4,0,0,69,MEDIUM
4495,CA,web,mobile,27.06,4,0,0,50,MEDIUM
2633,IN,app,tablet,111.0,2,1,0,54,MEDIUM
8901,UK,web,mobile,11.81,3,0,0,50,MEDIUM
8624,ES,app,desktop,60.56,3,1,0,47,LOW
7833,ES,app,mobile,58.69,3,0,0,52,MEDIUM
4389,IN,web,desktop,94.74,5,1,0,52,MEDIUM
146,JP,app,desktop,251.59,3,0,0,62,MEDIUM
6468,US,web,desktop,17.0,4,1,0,54,MEDIUM
2034,IN,email,mobile,43.4,3,0,0,62,MEDIUM
9128,US,web,mobile,72.47,5,0,0,56,MEDIUM
1166,ES,ads,mobile,291.28,3,0,1,75,HIGH
2051,BR,app,mobile,63.22,4,0,0,59,MEDIUM
3761,IN,app,desktop,168.51,2,0,0,56,MEDIUM
4436,IN,web,mobile,41.11,3,1,0,56,MEDIUM
3431,BR,app,desktop,54.75,3,0,0,52,MEDIUM
8191,IN,app,desktop,11.6,2,1,0,51,MEDIUM
8754,UK,web,desktop,145.9,5,1,0,58,MEDIUM
7070,JP,web,mobile,76.39,3,0,0,53,MEDIUM
4362,IN,ads,desktop,43.31,4,1,0,57,MEDIUM
1772,JP,web,desktop,108.52,5,0,0,57,MEDIUM
3512,US,web,desktop,41.05,4,0,0,51,MEDIUM
272,ES,web,mobile,334.82,2,1,0,65,MEDIUM
8437,CA,app,tablet,62.74,3,0,0,47,LOW
2033,DE,web,desktop,21.18,3,0,0,51,MEDIUM
9665,US,web,mobile,48.23,2,0,0,48,LOW
3811,FR,app,desktop,55.2,2,0,1,47,LOW
4347,CA,web,mobile,89.6,4,0,0,52,MEDIUM
546,FR,web,desktop,130.35,6,0,0,65,MEDIUM
3242,JP,app,desktop,92.24,3,1,0,47,LOW
8503,DE,app,desktop,112.56,4,0,0,54,MEDIUM
9919,US,web,mobile,13.95,1,0,0,51,MEDIUM
7565,IN,web,mobile,52.68,5,0,1,56,MEDIUM
921,IN,app,mobile,100.58,4,1,0,56,MEDIUM
9119,AU,app,desktop,70.31,2,0,0,50,MEDIUM
6641,CA,app,tablet,5.8,3,0,0,52,MEDIUM
7695,FR,app,mobile,43.84,2,0,0,48,LOW
8231,UK,web,tablet,83.13,7,0,0,50,MEDIUM
7127,US,app,mobile,22.61,5,0,0,53,MEDIUM
4279,BR,app,desktop,130.58,7,0,0,59,MEDIUM
2984,UK,app,mobile,47.59,4,0,0,57,MEDIUM
131,US,web,desktop,30.07,4,1,0,54,MEDIUM
7981,UK,app,mobile,178.58,3,0,1,67,MEDIUM
2668,UK,web,mobile,64.76,4,0,0,55,MEDIUM
7139,DE,app,desktop,101.67,3,0,0,53,MEDIUM
3224,FR,app,mobile,19.56,1,0,0,47,LOW
7694,UK,web,mobile,67.42,5,0,0,63,MEDIUM
5393,ES,app,mobile,70.7,2,1,0,55,MEDIUM
615,DE,web,mobile,116.02,4,0,0,64,MEDIUM
9903,BR,web,desktop,42.64,2,1,0,47,LOW
1467,IN,social,desktop,131.44,1,1,0,50,MEDIUM
4498,US,ads,desktop,28.65,3,0,0,54,MEDIUM
3043,AU,app,mobile,69.85,3,1,0,49,LOW
2420,UK,app,mobile,106.07,6,0,0,58,MEDIUM
5086,JP,ads,desktop,127.92,6,1,0,66,MEDIUM
3295,US,email,mobile,97.79,3,0,0,56,MEDIUM
6738,UK,web,tablet,23.78,3,0,0,45,LOW
1501,FR,app,mobile,124.89,4,0,0,55,MEDIUM
1522,DE,web,mobile,15.04,4,0,0,58,MEDIUM
9118,AU,app,desktop,53.53,1,0,0,48,LOW
4233,US,ads,mobile,62.55,2,1,0,52,MEDIUM
7687,UK,ads,mobile,292.9,1,1,1,71,HIGH
4431,UK,app,desktop,46.51,4,0,0,50,MEDIUM
391,AU,social,mobile,82.18,4,0,0,55,MEDIUM
9859,US,email,desktop,200.7,2,0,0,72,HIGH
7125,AU,web,mobile,21.04,4,0,0,50,MEDIUM
5914,BR,web,mobile,23.95,4,0,0,50,MEDIUM
8593,DE,web,desktop,23.59,5,0,1,59,MEDIUM
4807,BR,web,desktop,81.08,8,0,0,54,MEDIUM
8955,IN,app,mobile,56.63,3,0,0,51,MEDIUM
8239,CA,app,mobile,87.31,6,1,0,55,MEDIUM
8045,CA,web,desktop,49.03,3,0,0,48,LOW
9783,CA,ads,desktop,151.57,5,1,0,70,HIGH
3994,ES,app,desktop,29.27,3,1,0,48,LOW
9552,CA,web,mobile,55.97,2,0,0,58,MEDIUM
6610,IN,web,mobile,63.31,2,0,0,50,MEDIUM
5320,UK,app,desktop,154.68,4,0,0,58,MEDIUM
7120,IN,web,mobile,19.75,4,0,1,51,MEDIUM
2422,JP,web,mobile,31.48,6,0,0,53,MEDIUM
5605,UK,ads,mobile,50.65,3,0,0,63,MEDIUM
1751,FR,app,mobile,39.08,2,0,0,55,MEDIUM
9016,CA,app,desktop,32.97,1,0,0,45,LOW
9719,JP,app,tablet,39.06,2,1,0,41,LOW
339,US,app,mobile,130.27,5,0,1,66,MEDIUM
